,N,iter_lev,n_slices,seed,Null Image,Voronoi,Distances,Drawing,Saving
64,10000,3,4,51,False,2.108877658843994,0.10940051078796387,8.216826915740967,1.2497055530548096
65,10000,3,4,432,False,1.7183456420898438,0.10934996604919434,7.451381683349609,1.21846342086792
66,10000,3,4,432,False,1.7183456420898438,0.10934996604919434,7.451381683349609,1.21846342086792
67,10000,3,4,432,False,1.7183456420898438,0.10934996604919434,7.451381683349609,1.21846342086792
68,10000,3,4,432,False,1.7183456420898438,0.10934996604919434,7.451381683349609,1.21846342086792
69,10000,3,4,432,False,1.7183456420898438,0.10934996604919434,7.451381683349609,1.21846342086792
70,10000,3,4,746,False,1.6764683723449707,0.12501287460327148,8.072147130966187,1.4215404987335205
71,10000,3,4,746,False,1.6764683723449707,0.12501287460327148,8.072147130966187,1.4215404987335205
72,10000,3,4,746,False,1.6764683723449707,0.12501287460327148,8.072147130966187,1.4215404987335205
73,10000,3,4,746,False,1.6764683723449707,0.12501287460327148,8.072147130966187,1.4215404987335205
74,10000,3,4,746,False,1.6764683723449707,0.12501287460327148,8.072147130966187,1.4215404987335205
75,10000,3,4,453,False,1.9526636600494385,0.10934996604919434,7.972958564758301,1.2340850830078125
76,10000,3,4,453,False,1.9526636600494385,0.10934996604919434,7.972958564758301,1.2340850830078125
77,10000,3,4,453,False,1.9526636600494385,0.10934996604919434,7.972958564758301,1.2340850830078125
78,10000,3,4,453,False,1.9526636600494385,0.10934996604919434,7.972958564758301,1.2340850830078125
79,10000,3,4,453,False,1.9526636600494385,0.10934996604919434,7.972958564758301,1.2340850830078125
80,10000,3,4,859,True,2.8471407890319824,0.12497067451477051,4.634868383407593,0.8575494289398193
81,10000,3,4,859,True,2.8471407890319824,0.12497067451477051,4.634868383407593,0.8575494289398193
82,10000,3,4,859,True,2.8471407890319824,0.12497067451477051,4.634868383407593,0.8575494289398193
83,10000,3,4,859,True,2.8471407890319824,0.12497067451477051,4.634868383407593,0.8575494289398193
84,10000,3,4,859,True,2.8471407890319824,0.12497067451477051,4.634868383407593,0.8575494289398193
85,10000,3,4,446,False,1.6641652584075928,0.10935020446777344,7.445893049240112,1.2028422355651855
86,10000,3,4,446,False,1.6641652584075928,0.10935020446777344,7.445893049240112,1.2028422355651855
87,10000,3,4,446,False,1.6641652584075928,0.10935020446777344,7.445893049240112,1.2028422355651855
88,10000,3,4,446,False,1.6641652584075928,0.10935020446777344,7.445893049240112,1.2028422355651855
89,10000,3,4,446,False,1.6641652584075928,0.10935020446777344,7.445893049240112,1.2028422355651855
90,10000,3,4,705,False,1.5777885913848877,0.1093142032623291,8.452770471572876,1.3213474750518799
91,10000,3,4,705,False,1.5777885913848877,0.1093142032623291,8.452770471572876,1.3213474750518799
92,10000,3,4,705,False,1.5777885913848877,0.1093142032623291,8.452770471572876,1.3213474750518799
93,10000,3,4,705,False,1.5777885913848877,0.1093142032623291,8.452770471572876,1.3213474750518799
94,10000,3,4,705,False,1.5777885913848877,0.1093142032623291,8.452770471572876,1.3213474750518799
95,10000,3,4,18,False,2.0478591918945312,0.13306307792663574,7.6946375370025635,1.1976299285888672
96,10000,3,4,18,False,2.0478591918945312,0.13306307792663574,7.6946375370025635,1.1976299285888672
97,10000,3,4,18,False,2.0478591918945312,0.13306307792663574,7.6946375370025635,1.1976299285888672
98,10000,3,4,18,False,2.0478591918945312,0.13306307792663574,7.6946375370025635,1.1976299285888672
99,10000,3,4,18,False,2.0478591918945312,0.13306307792663574,7.6946375370025635,1.1976299285888672
100,15000,3,4,522,False,2.5981030464172363,0.1874551773071289,12.139482021331787,1.5465137958526611
101,15000,3,4,522,False,2.5981030464172363,0.1874551773071289,12.139482021331787,1.5465137958526611
102,15000,3,4,522,False,2.5981030464172363,0.1874551773071289,12.139482021331787,1.5465137958526611
103,15000,3,4,522,False,2.5981030464172363,0.1874551773071289,12.139482021331787,1.5465137958526611
104,15000,3,4,522,False,2.5981030464172363,0.1874551773071289,12.139482021331787,1.5465137958526611
105,15000,3,4,825,False,2.6868677139282227,0.18745660781860352,11.919086456298828,1.7027225494384766
106,15000,3,4,825,False,2.6868677139282227,0.18745660781860352,11.919086456298828,1.7027225494384766
107,15000,3,4,825,False,2.6868677139282227,0.18745660781860352,11.919086456298828,1.7027225494384766
108,15000,3,4,825,False,2.6868677139282227,0.18745660781860352,11.919086456298828,1.7027225494384766
109,15000,3,4,825,False,2.6868677139282227,0.18745660781860352,11.919086456298828,1.7027225494384766
110,15000,3,4,165,False,2.6400070190429688,0.18745636940002441,10.506656885147095,1.5670435428619385
111,15000,3,4,165,False,2.6400070190429688,0.18745636940002441,10.506656885147095,1.5670435428619385
112,15000,3,4,165,False,2.6400070190429688,0.18745636940002441,10.506656885147095,1.5670435428619385
113,15000,3,4,165,False,2.6400070190429688,0.18745636940002441,10.506656885147095,1.5670435428619385
114,15000,3,4,165,False,2.6400070190429688,0.18745636940002441,10.506656885147095,1.5670435428619385
115,15000,3,4,362,False,2.5513248443603516,0.18745756149291992,10.663022994995117,1.5205483436584473
116,15000,3,4,362,False,2.5513248443603516,0.18745756149291992,10.663022994995117,1.5205483436584473
117,15000,3,4,362,False,2.5513248443603516,0.18745756149291992,10.663022994995117,1.5205483436584473
118,15000,3,4,362,False,2.5513248443603516,0.18745756149291992,10.663022994995117,1.5205483436584473
119,15000,3,4,362,False,2.5513248443603516,0.18745756149291992,10.663022994995117,1.5205483436584473
120,15000,3,4,290,False,2.551316022872925,0.17183351516723633,10.764352798461914,1.4996452331542969
121,15000,3,4,290,False,2.551316022872925,0.17183351516723633,10.764352798461914,1.4996452331542969
122,15000,3,4,290,False,2.551316022872925,0.17183351516723633,10.764352798461914,1.4996452331542969
123,15000,3,4,290,False,2.551316022872925,0.17183351516723633,10.764352798461914,1.4996452331542969
124,15000,3,4,290,False,2.551316022872925,0.17183351516723633,10.764352798461914,1.4996452331542969
125,15000,3,4,570,False,2.577516555786133,0.17186975479125977,11.262990951538086,1.5980322360992432
126,15000,3,4,570,False,2.577516555786133,0.17186975479125977,11.262990951538086,1.5980322360992432
127,15000,3,4,570,False,2.577516555786133,0.17186975479125977,11.262990951538086,1.5980322360992432
128,15000,3,4,570,False,2.577516555786133,0.17186975479125977,11.262990951538086,1.5980322360992432
129,15000,3,4,570,False,2.577516555786133,0.17186975479125977,11.262990951538086,1.5980322360992432
